date,total,domestic confirmation,overseas confirmation,death,seoul,busan,daegu,Incheon,gwangju,Daejeon,Ulsan,Sejong,gyeonggi0do,Gangwon0do,Chungbuk,chungnam,jeonbug,jeonnam,gyeongbug,gyeongnam,jeju,men,women,age0to9,age10to19,age20to29,age30to39,age40to49,age50to59,age60to69,age70to79,age80over
2022.8.26,101110 ,100755 ,355 ,81 ,15749 ,6279 ,5317 ,5421 ,3690 ,3330 ,2159 ,910 ,24532 ,3053 ,3402 ,4921 ,4046 ,4361 ,5670 ,6851 ,1394 ,46472 ,54638 ,9124 ,12200 ,13877 ,13394 ,13907 ,14196 ,12940 ,7338 ,4134 
2022.8.27,95565 ,95172 ,393 ,86 ,14581 ,6030 ,5578 ,4813 ,3357 ,3054 ,2062 ,831 ,22859 ,2834 ,3455 ,4519 ,3735 ,4143 ,5371 ,6910 ,1415 ,44329 ,51236 ,8705 ,12154 ,12235 ,11896 ,12926 ,13070 ,12633 ,7572 ,4374 
2022.8.28,85230 ,84866 ,364 ,70 ,13047 ,5073 ,4908 ,4332 ,3233 ,2784 ,1916 ,814 ,19828 ,2458 ,2978 ,3995 ,3753 ,3511 ,5211 ,6137 ,1227 ,39192 ,46038 ,8086 ,9907 ,10311 ,10633 ,11999 ,12147 ,11618 ,6826 ,3703 
2022.8.29,43110 ,42754 ,356 ,49 ,5753 ,1797 ,1965 ,2581 ,1494 ,1562 ,814 ,437 ,11883 ,1512 ,1616 ,2040 ,1558 ,1905 ,2760 ,2570 ,839 ,20502 ,22608 ,5346 ,5849 ,5405 ,6290 ,6335 ,5268 ,4657 ,2432 ,1528 
2022.8.30,115610 ,115229 ,381 ,71 ,20410 ,7811 ,6107 ,6475 ,2953 ,3883 ,2103 ,1067 ,30279 ,3191 ,3788 ,5303 ,3957 ,4522 ,4940 ,7762 ,1035 ,53317 ,62293 ,10808 ,15916 ,14052 ,15540 ,17266 ,16123 ,13441 ,8172 ,4292 
2022.8.31,103913 ,103456 ,457 ,75 ,15904 ,5849 ,5734 ,5303 ,3647 ,3203 ,1884 ,848 ,25899 ,3386 ,3994 ,5002 ,4286 ,3899 ,6853 ,6779 ,1431 ,47935 ,55978 ,8734 ,12577 ,13591 ,14102 ,15087 ,14206 ,13181 ,7833 ,4602 
2022.9.1,81553 ,81256 ,297 ,112 ,13321 ,4486 ,4135 ,4461 ,2818 ,2664 ,1600 ,682 ,20244 ,2634 ,3022 ,3779 ,3440 ,3047 ,4780 ,5372 ,1047 ,37296 ,44257 ,6076 ,8763 ,10916 ,11502 ,12423 ,11812 ,10580 ,5965 ,3516 
2022.9.2,89552 ,89229 ,323 ,64 ,15562 ,4767 ,5060 ,5171 ,2507 ,3111 ,1460 ,839 ,23623 ,2494 ,3029 ,4355 ,3126 ,3469 ,4703 ,5363 ,904 ,40909 ,48643 ,9123 ,12335 ,11496 ,11369 ,12537 ,11755 ,11051 ,6240 ,3646 
2022.9.3,79709 ,79387 ,322 ,74 ,13882 ,4172 ,4238 ,4501 ,2235 ,2512 ,1449 ,736 ,21120 ,2408 ,2880 ,3697 ,2930 ,2794 ,4371 ,4977 ,793 ,36863 ,42846 ,7175 ,10765 ,9570 ,10008 ,11093 ,10994 ,10477 ,6175 ,3452 
2022.9.4,72112 ,71875 ,237 ,79 ,11931 ,3683 ,4271 ,3974 ,2365 ,2342 ,1463 ,719 ,18357 ,2082 ,2646 ,3329 ,2719 ,2421 ,4423 ,4607 ,755 ,32930 ,39182 ,6690 ,9126 ,8093 ,8962 ,10373 ,10102 ,9749 ,5709 ,3308 
2022.9.5,37524 ,37244 ,280 ,56 ,5317 ,1392 ,1749 ,2374 ,1226 ,1298 ,620 ,363 ,10674 ,1257 ,1365 ,1634 ,1618 ,1412 ,2225 ,2425 ,495 ,17748 ,19776 ,4565 ,5323 ,4445 ,5208 ,5571 ,4705 ,4091 ,2275 ,1341 
2022.9.6,99813 ,99535 ,278 ,44 ,18775 ,6084 ,5032 ,5984 ,2429 ,3266 ,1692 ,961 ,26775 ,2819 ,3524 ,4467 ,3349 ,3350 ,4291 ,6416 ,567 ,45866 ,53947 ,8905 ,14461 ,11726 ,13347 ,15268 ,13711 ,11718 ,7155 ,3522 
2022.9.7,85504 ,85169 ,335 ,56 ,14531 ,3675 ,5362 ,4791 ,2913 ,2537 ,1368 ,752 ,22820 ,2736 ,3148 ,3792 ,3077 ,2747 ,5315 ,5239 ,689 ,38656 ,46848 ,7317 ,10493 ,10635 ,11333 ,12545 ,11631 ,10945 ,6436 ,4169 
2022.9.8,72620 ,72401 ,219 ,64 ,13065 ,3322 ,3930 ,4240 ,2229 ,2279 ,1411 ,609 ,19288 ,2315 ,2482 ,2974 ,2729 ,2324 ,3936 ,4750 ,723 ,32424 ,40196 ,6157 ,8814 ,9206 ,9689 ,10859 ,9676 ,9370 ,5666 ,3183 
2022.9.9,69391 ,69116 ,275 ,68 ,12310 ,3605 ,3723 ,4104 ,1949 ,2243 ,1191 ,577 ,17867 ,2274 ,2474 ,3129 ,2451 ,2361 ,3857 ,4584 ,672 ,31239 ,38152 ,5833 ,8708 ,8093 ,8355 ,9653 ,9578 ,9942 ,5826 ,3403 
2022.9.10,42694 ,42461 ,233 ,48 ,6076 ,1604 ,2584 ,2298 ,1562 ,1480 ,802 ,414 ,10951 ,1458 ,1835 ,1973 ,1846 ,1483 ,2937 ,2991 ,375 ,19950 ,22744 ,3893 ,5072 ,4686 ,5179 ,5985 ,6219 ,6205 ,3349 ,2106 
2022.9.11,28193 ,27967 ,226 ,47 ,4803 ,1185 ,1328 ,1673 ,869 ,1003 ,452 ,288 ,7060 ,975 ,1117 ,1269 ,1263 ,1108 ,1628 ,1818 ,323 ,13428 ,14765 ,2407 ,3354 ,3367 ,3497 ,3943 ,3868 ,4007 ,2356 ,1394 
2022.9.12,36917 ,36715 ,202 ,22 ,6287 ,1544 ,1814 ,2223 ,883 ,1273 ,575 ,421 ,10073 ,1233 ,1361 ,1710 ,1572 ,1304 ,1877 ,2435 ,287 ,17271 ,19646 ,3566 ,4619 ,4405 ,5095 ,5800 ,5010 ,4409 ,2527 ,1486 
2022.9.13,57276 ,57009 ,267 ,35 ,9546 ,3199 ,3465 ,3401 ,1336 ,2032 ,993 ,567 ,15468 ,1664 ,1953 ,2728 ,2168 ,1807 ,2806 ,3777 ,307 ,26187 ,31089 ,5320 ,7371 ,7364 ,8555 ,9418 ,7639 ,6273 ,3327 ,2009 
2022.9.14,93949 ,93637 ,312 ,60 ,17377 ,4980 ,5360 ,5544 ,2532 ,3073 ,1637 ,841 ,26124 ,2917 ,3164 ,3724 ,3232 ,2742 ,4329 ,5884 ,470 ,42549 ,51400 ,7408 ,12113 ,12626 ,13093 ,14822 ,12790 ,10617 ,6759 ,3721 
2022.9.15,71444 ,71098 ,346 ,72 ,11815 ,3346 ,3699 ,4261 ,2174 ,1940 ,1334 ,587 ,18902 ,2637 ,2690 ,3153 ,2746 ,2166 ,4772 ,4637 ,540 ,32652 ,38792 ,5464 ,8630 ,9946 ,9880 ,10709 ,9671 ,8544 ,5281 ,3319 
2022.9.16,51848 ,51506 ,342 ,60 ,9219 ,2501 ,2955 ,3121 ,1472 ,1604 ,936 ,436 ,13851 ,1782 ,1727 ,2132 ,1901 ,1686 ,3032 ,3118 ,350 ,23875 ,27973 ,3875 ,6060 ,7609 ,7018 ,7615 ,6955 ,6432 ,3909 ,2375 
2022.9.17,43430 ,43153 ,277 ,57 ,7656 ,2080 ,2475 ,2601 ,1232 ,1273 ,718 ,327 ,11602 ,1490 ,1550 ,1842 ,1672 ,1405 ,2514 ,2620 ,352 ,20141 ,23289 ,3439 ,5296 ,6147 ,5919 ,5861 ,5809 ,5539 ,3347 ,2073 
2022.9.18,34735 ,34499 ,236 ,46 ,5965 ,1593 ,2020 ,2076 ,1108 ,1004 ,653 ,290 ,9013 ,1083 ,1253 ,1506 ,1363 ,1078 ,2174 ,2250 ,270 ,16234 ,18501 ,2735 ,4179 ,4409 ,4352 ,4867 ,4931 ,4842 ,2752 ,1668 
2022.9.19,19382 ,19103 ,279 ,39 ,3198 ,638 ,942 ,1378 ,550 ,606 ,293 ,208 ,5746 ,648 ,680 ,917 ,605 ,586 ,1084 ,1026 ,222 ,9317 ,10065 ,2088 ,2436 ,2701 ,2805 ,2854 ,2385 ,2161 ,1193 ,759 
2022.9.20,47889 ,47575 ,314 ,24 ,9728 ,2406 ,2612 ,3073 ,1061 ,1507 ,678 ,420 ,13310 ,1397 ,1415 ,2020 ,1624 ,1409 ,2080 ,2866 ,268 ,22254 ,25635 ,4035 ,6531 ,6365 ,6588 ,7110 ,6603 ,5496 ,3358 ,1803 
2022.9.21,41264 ,40942 ,322 ,59 ,7353 ,1800 ,2132 ,2494 ,1299 ,1161 ,737 ,319 ,11600 ,1344 ,1455 ,1698 ,1495 ,1165 ,2536 ,2300 ,354 ,18922 ,22342 ,3171 ,5063 ,5807 ,5593 ,5819 ,5515 ,5253 ,3053 ,1990 
2022.9.22,32990 ,32735 ,255 ,59 ,6149 ,1522 ,1826 ,2070 ,897 ,954 ,532 ,251 ,9080 ,1017 ,1157 ,1363 ,1081 ,1073 ,1751 ,1982 ,264 ,14984 ,18006 ,2602 ,3806 ,4787 ,4676 ,4676 ,4433 ,4177 ,2419 ,1414 
2022.9.23,29091 ,28790 ,301 ,68 ,5619 ,1275 ,1436 ,1773 ,776 ,804 ,461 ,256 ,8183 ,943 ,978 ,1208 ,999 ,874 ,1627 ,1641 ,206 ,13238 ,15853 ,2267 ,3525 ,3958 ,3880 ,4163 ,3924 ,3767 ,2240 ,1367 
2022.9.24,29329 ,29033 ,296 ,63 ,5644 ,1258 ,1592 ,1779 ,746 ,814 ,462 ,231 ,8131 ,870 ,981 ,1266 ,950 ,889 ,1648 ,1768 ,267 ,13385 ,15944 ,2362 ,3763 ,3788 ,3647 ,4136 ,3940 ,3880 ,2377 ,1436 
2022.9.25,25766 ,25521 ,245 ,73 ,4882 ,1155 ,1255 ,1708 ,640 ,723 ,451 ,195 ,7081 ,707 ,906 ,1052 ,932 ,745 ,1573 ,1535 ,194 ,11813 ,13953 ,1998 ,3044 ,3234 ,3348 ,3733 ,3635 ,3492 ,2092 ,1190 
2022.9.26,14152 ,13936 ,216 ,33 ,2333 ,472 ,842 ,925 ,466 ,406 ,214 ,134 ,4166 ,539 ,471 ,579 ,448 ,443 ,786 ,740 ,153 ,6740 ,7412 ,1476 ,1900 ,1816 ,2080 ,2129 ,1789 ,1507 ,896 ,559 
2022.9.27,39401 ,39099 ,302 ,26 ,8549 ,1887 ,2056 ,2480 ,830 ,1132 ,564 ,332 ,11384 ,1167 ,1154 ,1542 ,1111 ,1117 ,1648 ,2214 ,190 ,17844 ,21557 ,3096 ,5256 ,5190 ,5538 ,5965 ,5406 ,4625 ,2814 ,1511 
2022.9.28,36131 ,35756 ,375 ,46 ,7117 ,1621 ,1664 ,2087 ,1020 ,1014 ,621 ,298 ,10286 ,1313 ,1202 ,1483 ,1179 ,998 ,2036 ,1940 ,235 ,16589 ,19542 ,2635 ,4389 ,5105 ,5021 ,5162 ,4977 ,4568 ,2568 ,1706 
2022.9.29,30857 ,30611 ,246 ,46 ,6263 ,1416 ,1452 ,1857 ,747 ,816 ,498 ,233 ,8826 ,1080 ,990 ,1235 ,988 ,909 ,1532 ,1738 ,251 ,13975 ,16882 ,2188 ,3490 ,4405 ,4361 ,4566 ,4273 ,3979 ,2232 ,1363 
2022.9.30,28487 ,28213 ,274 ,42 ,5792 ,1267 ,1598 ,1747 ,650 ,732 ,486 ,218 ,8167 ,923 ,947 ,1039 ,892 ,812 ,1452 ,1524 ,218 ,12982 ,15505 ,2185 ,3497 ,3767 ,3636 ,3962 ,4077 ,3871 ,2222 ,1270 
2022.10.1,26946 ,26649 ,297 ,39 ,5581 ,1315 ,1251 ,1567 ,618 ,751 ,454 ,222 ,7831 ,900 ,823 ,1045 ,795 ,720 ,1299 ,1531 ,208 ,12242 ,14704 ,2098 ,3222 ,3486 ,3518 ,3718 ,3679 ,3739 ,2154 ,1332 
2022.10.2,23575 ,23334 ,241 ,44 ,4786 ,1020 ,1017 ,1340 ,585 ,605 ,465 ,211 ,6839 ,679 ,791 ,977 ,769 ,686 ,1253 ,1364 ,171 ,10474 ,13101 ,1813 ,2709 ,2837 ,2934 ,3348 ,3391 ,3342 ,2027 ,1174 
2022.10.3,12141 ,12010 ,131 ,20 ,2023 ,431 ,772 ,785 ,250 ,337 ,189 ,111 ,3779 ,456 ,382 ,468 ,286 ,276 ,721 ,690 ,141 ,5650 ,6491 ,1222 ,1526 ,1538 ,1709 ,1830 ,1591 ,1390 ,830 ,505 
2022.10.4,16413 ,16307 ,106 ,19 ,3084 ,693 ,887 ,888 ,322 ,467 ,357 ,184 ,4791 ,541 ,499 ,665 ,521 ,427 ,909 ,975 ,144 ,7635 ,8778 ,1518 ,2108 ,2176 ,2557 ,2527 ,2141 ,1847 ,951 ,588 
2022.10.5,34725 ,34656 ,69 ,16 ,7670 ,1798 ,1596 ,2095 ,735 ,915 ,539 ,274 ,9834 ,1224 ,1088 ,1328 ,974 ,897 ,1603 ,1946 ,190 ,15650 ,19075 ,2409 ,4308 ,4702 ,4962 ,5155 ,4765 ,4298 ,2718 ,1408 
2022.10.6,28634 ,28552 ,82 ,29 ,5518 ,1314 ,1608 ,1603 ,681 ,742 ,579 ,221 ,7784 ,1125 ,1038 ,1050 ,928 ,692 ,1898 ,1567 ,258 ,12651 ,15983 ,1886 ,3108 ,3899 ,3964 ,4165 ,4061 ,3788 ,2314 ,1449 
2022.10.7,22286 ,22232 ,54 ,41 ,4317 ,1053 ,1470 ,1300 ,521 ,598 ,353 ,174 ,6149 ,799 ,777 ,803 ,698 ,566 ,1285 ,1226 ,179 ,9878 ,12408 ,1675 ,2443 ,3065 ,3036 ,3057 ,3162 ,3082 ,1751 ,1015 
2022.10.8,19421 ,19361 ,60 ,32 ,3959 ,949 ,1018 ,1062 ,474 ,503 ,365 ,149 ,5327 ,690 ,667 ,753 ,656 ,502 ,1109 ,1057 ,156 ,8661 ,10760 ,1302 ,2214 ,2495 ,2464 ,2683 ,2695 ,2863 ,1765 ,940 
2022.10.9,17646 ,17585 ,61 ,29 ,3550 ,883 ,964 ,981 ,422 ,463 ,310 ,133 ,4670 ,542 ,639 ,700 ,577 ,491 ,1038 ,1107 ,150 ,7855 ,9791 ,1227 ,1925 ,2217 ,2212 ,2425 ,2586 ,2547 ,1556 ,951 
2022.10.10,8974 ,8927 ,47 ,23 ,1494 ,317 ,473 ,570 ,233 ,275 ,187 ,77 ,2630 ,416 ,349 ,327 ,301 ,257 ,543 ,409 ,79 ,4071 ,4903 ,851 ,1101 ,1120 ,1305 ,1343 ,1197 ,1043 ,630 ,384 
2022.10.11,15465 ,15370 ,95 ,10 ,3052 ,794 ,567 ,941 ,337 ,471 ,345 ,141 ,4395 ,481 ,519 ,635 ,488 ,467 ,732 ,915 ,123 ,6973 ,8492 ,1225 ,1851 ,2114 ,2349 ,2432 ,2208 ,1767 ,943 ,576 
2022.10.12,30516 ,30446 ,70 ,15 ,6797 ,1692 ,1632 ,1871 ,547 ,853 ,542 ,239 ,8491 ,1032 ,943 ,1031 ,882 ,731 ,1483 ,1544 ,179 ,13458 ,17058 ,2046 ,3787 ,4118 ,4338 ,4631 ,4279 ,3766 ,2373 ,1178 
2022.10.13,26936 ,26869 ,67 ,25 ,5249 ,1204 ,1250 ,1658 ,691 ,728 ,537 ,230 ,7435 ,1072 ,1038 ,966 ,822 ,646 ,1698 ,1416 ,271 ,11862 ,15074 ,1853 ,2997 ,3719 ,3718 ,3924 ,3744 ,3551 ,2134 ,1296 
2022.10.14,23572 ,23512 ,60 ,35 ,4831 ,1113 ,969 ,1409 ,515 ,735 ,488 ,172 ,6593 ,902 ,778 ,894 ,704 ,649 ,1461 ,1190 ,149 ,10536 ,13036 ,1577 ,2627 ,3061 ,3337 ,3504 ,3412 ,3214 ,1779 ,1061 
2022.10.15,22829 ,22776 ,53 ,25 ,4576 ,1177 ,1109 ,1395 ,546 ,701 ,461 ,179 ,6431 ,803 ,774 ,772 ,676 ,601 ,1324 ,1091 ,191 ,10126 ,12703 ,1517 ,2632 ,2947 ,3042 ,3205 ,3242 ,3171 ,1944 ,1129 
2022.10.16,21454 ,21367 ,87 ,32 ,4186 ,993 ,1052 ,1286 ,566 ,627 ,440 ,192 ,6092 ,737 ,649 ,842 ,672 ,544 ,1334 ,1036 ,160 ,9386 ,12068 ,1393 ,2418 ,2552 ,2810 ,2977 ,3278 ,3057 ,1808 ,1161 
2022.10.17,11024 ,10943 ,81 ,10 ,1916 ,408 ,464 ,717 ,258 ,350 ,210 ,98 ,3363 ,498 ,311 ,420 ,322 ,291 ,646 ,572 ,128 ,5223 ,5801 ,956 ,1381 ,1443 ,1690 ,1728 ,1441 ,1228 ,673 ,484 
2022.10.18,33218 ,33131 ,87 ,6 ,7526 ,1783 ,1461 ,2180 ,674 ,986 ,617 ,248 ,9463 ,1070 ,935 ,1283 ,898 ,774 ,1504 ,1609 ,178 ,14763 ,18455 ,2165 ,4336 ,4227 ,4932 ,5149 ,4778 ,3931 ,2390 ,1310 
2022.10.19,29492 ,29420 ,72 ,43 ,5894 ,1412 ,1360 ,1815 ,678 ,827 ,575 ,208 ,8469 ,1244 ,936 ,1061 ,885 ,666 ,1827 ,1440 ,175 ,13148 ,16344 ,1806 ,3452 ,3731 ,4025 ,4406 ,4266 ,3932 ,2366 ,1508 
2022.10.20,25375 ,25322 ,53 ,23 ,5413 ,1097 ,1117 ,1542 ,670 ,761 ,505 ,175 ,7256 ,1009 ,731 ,946 ,708 ,602 ,1551 ,1121 ,142 ,11025 ,14350 ,1570 ,2696 ,3244 ,3613 ,3829 ,3757 ,3478 ,1972 ,1216 
2022.10.21,24731 ,24673 ,58 ,30 ,5055 ,1206 ,1245 ,1598 ,568 ,771 ,450 ,170 ,7077 ,940 ,769 ,915 ,704 ,589 ,1372 ,1115 ,162 ,10777 ,13954 ,1669 ,2779 ,3038 ,3341 ,3561 ,3623 ,3444 ,1978 ,1298 
2022.10.22,26892 ,26844 ,48 ,22 ,6012 ,1218 ,1000 ,1697 ,635 ,808 ,452 ,193 ,8050 ,960 ,740 ,911 ,735 ,677 ,1402 ,1222 ,167 ,11732 ,15160 ,1676 ,3223 ,3241 ,3663 ,3906 ,3813 ,3719 ,2267 ,1384 
2022.10.23,26234 ,26168 ,66 ,16 ,5170 ,1192 ,1204 ,1660 ,611 ,882 ,534 ,219 ,7594 ,834 ,711 ,1020 ,852 ,657 ,1614 ,1283 ,166 ,11632 ,14602 ,1634 ,3057 ,2898 ,3497 ,3888 ,3978 ,3639 ,2265 ,1378 
2022.10.24,14296 ,14242 ,54 ,10 ,2434 ,493 ,555 ,937 ,344 ,450 ,293 ,132 ,4597 ,563 ,514 ,574 ,362 ,365 ,862 ,645 ,147 ,6505 ,7791 ,1246 ,1865 ,1814 ,2171 ,2285 ,1869 ,1539 ,865 ,642 
2022.10.25,43738 ,43666 ,72 ,17 ,10057 ,2310 ,1829 ,2640 ,843 ,1443 ,771 ,439 ,12885 ,1344 ,1369 ,1646 ,1045 ,1027 ,1892 ,2030 ,141 ,19288 ,24450 ,2895 ,5932 ,5485 ,6470 ,6780 ,6195 ,5067 ,3230 ,1684 
2022.10.26,40816 ,40736 ,80 ,26 ,7903 ,1853 ,1956 ,2532 ,972 ,1163 ,791 ,363 ,12019 ,1657 ,1318 ,1568 ,1204 ,963 ,2369 ,1877 ,280 ,17730 ,23086 ,2554 ,4918 ,5165 ,5798 ,5932 ,5716 ,5299 ,3190 ,2244 
2022.10.27,34973 ,34918 ,55 ,26 ,6847 ,1744 ,1556 ,2217 ,895 ,1076 ,726 ,342 ,10258 ,1300 ,1075 ,1299 ,1003 ,812 ,1969 ,1654 ,178 ,15128 ,19845 ,2205 ,3969 ,4516 ,4862 ,5305 ,5044 ,4642 ,2689 ,1741 
2022.10.28,35913 ,35853 ,60 ,30 ,7478 ,1675 ,1604 ,2313 ,805 ,1035 ,704 ,309 ,10450 ,1394 ,1136 ,1405 ,1018 ,846 ,1833 ,1664 ,217 ,15474 ,20439 ,2221 ,4343 ,4612 ,4955 ,5227 ,5127 ,4868 ,2746 ,1814 
2022.10.29,37310 ,37254 ,56 ,31 ,7573 ,1893 ,1680 ,2324 ,874 ,1186 ,764 ,301 ,10997 ,1380 ,1209 ,1425 ,1028 ,938 ,1839 ,1666 ,209 ,16371 ,20939 ,2324 ,4626 ,4576 ,4846 ,5355 ,5439 ,5119 ,3036 ,1989 
2022.10.30,34491 ,34445 ,46 ,27 ,6704 ,1557 ,1703 ,2208 ,886 ,1035 ,637 ,329 ,9683 ,1273 ,1286 ,1396 ,1078 ,861 ,2048 ,1553 ,228 ,15199 ,19292 ,2054 ,4104 ,4132 ,4481 ,5148 ,4961 ,4770 ,2895 ,1946 
2022.10.31,18503 ,18447 ,56 ,18 ,3099 ,674 ,730 ,1188 ,455 ,573 ,396 ,179 ,5936 ,840 ,632 ,794 ,590 ,524 ,908 ,786 ,161 ,8471 ,10032 ,1584 ,2525 ,2389 ,2841 ,2888 ,2327 ,1973 ,1130 ,846 
2022.11.1,58360 ,58292 ,68 ,33 ,13015 ,3032 ,2458 ,3746 ,1095 ,1966 ,970 ,517 ,17048 ,1981 ,1812 ,2236 ,1557 ,1537 ,2525 ,2608 ,225 ,25820 ,32540 ,3668 ,8100 ,7693 ,8592 ,9108 ,8007 ,6757 ,4147 ,2288 
2022.11.2,54733 ,54656 ,77 ,30 ,10934 ,2420 ,2420 ,3303 ,1326 ,1651 ,990 ,523 ,15966 ,2270 ,1984 ,2209 ,1607 ,1380 ,2997 ,2367 ,359 ,23794 ,30939 ,3331 ,6615 ,7468 ,7756 ,7981 ,7656 ,6808 ,4165 ,2953 
2022.11.3,46880 ,46825 ,55 ,41 ,9543 ,2216 ,1767 ,2872 ,1202 ,1509 ,787 ,419 ,13822 ,1827 ,1621 ,1759 ,1424 ,1063 ,2611 ,2134 ,281 ,20252 ,26628 ,2905 ,5131 ,6340 ,6689 ,7108 ,6758 ,6163 ,3588 ,2198 
2022.11.4,43436 ,43386 ,50 ,35 ,8674 ,2092 ,1953 ,2631 ,1046 ,1390 ,731 ,397 ,12703 ,1634 ,1490 ,1781 ,1290 ,1061 ,2361 ,1916 ,264 ,18978 ,24458 ,2772 ,5021 ,5736 ,5811 ,6163 ,6385 ,5989 ,3391 ,2168 
2022.11.5,40893 ,40837 ,56 ,41 ,8100 ,1974 ,1797 ,2409 ,975 ,1366 ,745 ,366 ,11758 ,1555 ,1407 ,1702 ,1227 ,1140 ,2243 ,1859 ,242 ,17984 ,22909 ,2602 ,4810 ,5147 ,5347 ,5717 ,5917 ,5619 ,3381 ,2353 
2022.11.6,36665 ,36599 ,66 ,18 ,7160 ,1648 ,1706 ,2062 ,945 ,1068 ,768 ,317 ,10428 ,1322 ,1422 ,1507 ,1252 ,920 ,2162 ,1695 ,237 ,16160 ,20505 ,2322 ,4078 ,4388 ,4901 ,5286 ,5435 ,5150 ,3092 ,2013 
2022.11.7,18665 ,18605 ,60 ,18 ,3319 ,569 ,646 ,1171 ,519 ,586 ,280 ,200 ,6275 ,821 ,636 ,729 ,482 ,440 ,1054 ,738 ,154 ,8426 ,10239 ,1630 ,2269 ,2432 ,2880 ,2963 ,2439 ,2048 ,1142 ,862 
2022.11.8,62259 ,62207 ,52 ,30 ,14157 ,3172 ,2717 ,3900 ,1213 ,2231 ,993 ,657 ,18226 ,1989 ,1921 ,2577 ,1637 ,1463 ,2428 ,2687 ,266 ,27827 ,34432 ,3982 ,7976 ,8218 ,9199 ,9804 ,8637 ,7476 ,4500 ,2467 
2022.11.9,62466 ,62424 ,42 ,59 ,12480 ,2703 ,2704 ,3861 ,1577 ,1949 ,1189 ,465 ,18522 ,2445 ,2291 ,2553 ,1866 ,1538 ,3127 ,2831 ,349 ,27452 ,35014 ,3752 ,7330 ,8616 ,8760 ,9168 ,8787 ,7952 ,4578 ,3523 
2022.11.10,55348 ,55298 ,50 ,52 ,11070 ,2468 ,2508 ,3252 ,1458 ,1784 ,1017 ,520 ,16267 ,1912 ,1991 ,2221 ,1704 ,1419 ,2819 ,2546 ,364 ,24098 ,31250 ,3312 ,6024 ,7689 ,7943 ,8374 ,8000 ,7116 ,4107 ,2783 
2022.11.11,54498 ,54449 ,49 ,40 ,10898 ,2685 ,2373 ,3602 ,1286 ,1786 ,984 ,454 ,15804 ,1968 ,1840 ,2283 ,1650 ,1290 ,2694 ,2522 ,347 ,24191 ,30307 ,3339 ,6196 ,7253 ,7575 ,7887 ,7863 ,7306 ,4256 ,2823 
2022.11.12,54309 ,54251 ,58 ,46 ,10830 ,2759 ,2428 ,3237 ,1332 ,1898 ,1020 ,497 ,15279 ,1910 ,1856 ,2348 ,1704 ,1414 ,2704 ,2671 ,386 ,23583 ,30726 ,3145 ,6383 ,6938 ,7221 ,7736 ,7856 ,7429 ,4467 ,3134 
2022.11.13,48442 ,48389 ,53 ,48 ,9257 ,2365 ,2329 ,2846 ,1520 ,1632 ,963 ,445 ,13260 ,1570 ,1684 ,2060 ,1768 ,1319 ,2732 ,2321 ,326 ,21285 ,27157 ,3008 ,5342 ,5830 ,6366 ,6978 ,7215 ,6903 ,4103 ,2697 
2022.11.14,23748 ,23694 ,54 ,44 ,3646 ,949 ,1046 ,1406 ,692 ,902 ,465 ,187 ,7461 ,976 ,909 ,1066 ,633 ,591 ,1267 ,1277 ,235 ,10699 ,13049 ,1985 ,2907 ,3069 ,3595 ,3783 ,3135 ,2663 ,1503 ,1108 
2022.11.15,72864 ,72814 ,50 ,39 ,15538 ,4540 ,3252 ,4451 ,1575 ,2611 ,1302 ,634 ,20497 ,2131 ,2153 ,3079 ,2049 ,1801 ,3018 ,3901 ,309 ,32338 ,40526 ,4627 ,8567 ,9713 ,10780 ,11538 ,10722 ,8708 ,5211 ,2998 
2022.11.16,66567 ,66500 ,67 ,47 ,12477 ,3364 ,2936 ,3825 ,1937 ,2116 ,1273 ,527 ,19020 ,2471 ,2304 ,2733 ,2244 ,1772 ,3669 ,3412 ,455 ,29031 ,37536 ,4015 ,7126 ,8931 ,9451 ,9818 ,9492 ,8653 ,5247 ,3834 
2022.11.17,55418 ,55379 ,39 ,67 ,10842 ,2965 ,2395 ,3312 ,1537 ,1831 ,1134 ,450 ,15691 ,1820 ,1838 ,2556 ,1752 ,1359 ,2762 ,2780 ,370 ,24003 ,31415 ,3487 ,5507 ,7437 ,7967 ,8343 ,8218 ,7461 ,4225 ,2773 
2022.11.18,49399 ,49333 ,66 ,63 ,9737 ,2549 ,2182 ,2868 ,1387 ,1509 ,874 ,405 ,14062 ,1717 ,1644 ,2019 ,1657 ,1338 ,2603 ,2453 ,356 ,21510 ,27889 ,3147 ,4631 ,6514 ,6838 ,7293 ,7182 ,7014 ,4171 ,2609 
2022.11.19,50568 ,50518 ,50 ,65 ,10123 ,2785 ,2258 ,2879 ,1360 ,1628 ,937 ,392 ,14334 ,1688 ,1638 ,2179 ,1685 ,1241 ,2448 ,2630 ,340 ,22145 ,28423 ,3224 ,5346 ,6398 ,6742 ,7173 ,7537 ,7108 ,4211 ,2829 
2022.11.20,45998 ,45940 ,58 ,41 ,8801 ,2623 ,1770 ,2791 ,1475 ,1441 ,1077 ,432 ,12384 ,1350 ,1604 ,1955 ,1698 ,1276 ,2439 ,2486 ,354 ,20178 ,25820 ,2929 ,4477 ,5629 ,6176 ,6790 ,6933 ,6743 ,3791 ,2530 
